TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Highway Improvement,District 04,Hardin,251902,04-00171.00,STP,FD04,STP 6000(202)/FD04 047 1136 00,LOUISVILLE PAVING COMPANY INC,DE04711362501,2025-07-24,20464537.0,20464537.0
Highway Improvement,District 06,Campbell,251017,06-20014.00,STP,,STP 8177(004),RIEGLER BLACKTOP INC,DE01918922517,2025-07-24,3597318.08,3597318.08
Pavement Asset Management,District 02,Hancock,252247,02-20022.00,STP,,STP 0601(216),JBI CONSTRUCTION INC,MP04600602501,2025-07-24,5849950.0,5849950.0
Highway Improvement,District 05,Jefferson,251315,05-00531.00,,,STPM 3001 (512),LOUISVILLE PAVING COMPANY INC,DE05619322515,2025-07-24,5680176.0,5680176.0
Pavement Asset Management,District 01,McCracken,252311,,,FD05,FD05 073 045X 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP073045X25W1,2025-07-24,1125700.37,798858.29
Pavement Asset Management,District 01,McCracken,252311,,,FD04,FD04 073 045X 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP073045X25W2,2025-07-24,1125700.37,326842.08
Rural Roads Projects,District 06,Campbell,253077,,,CB06,CB06 019 1936 006-008,MAGO CONSTRUCTION COMPANY LLC,0601919362501,2025-07-24,392161.78,84540.47
Rural Roads Projects,District 06,Campbell,253077,,,CB06,CB06 019 1121 002-007,MAGO CONSTRUCTION COMPANY LLC,0601911212501,2025-07-24,392161.78,307621.31
Safety,District 03,Various,254000,03-00960.00,,HSIP,HSIP 9010(563),REYNOLDS SEALING AND STRIPING INC,0312199992501,2025-07-24,1059956.05,1059956.05
Highway Improvement,District 10,Lee,251317,10-00175.00,,,PROT 5262(065),FREDERICK & MAY CONSTRUCTION CO,DE06500522517,2025-07-24,4519237.5,4519237.5
Pavement Asset Management,District 11,Clay,252280,,,FD05,FD05 026 0066 027-029,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02600662503,2025-07-24,219466.95,219466.95
Rural Roads Projects,District 06,Owen,253092,,,CB06,CB06 094 0607 000-001,MAGO CONSTRUCTION COMPANY LLC,0609406072502,2025-07-24,542883.51,110652.08
Rural Roads Projects,District 06,Owen,253092,,,CB06,CB06 094 1761 000-005,MAGO CONSTRUCTION COMPANY LLC,0609417612501,2025-07-24,542883.51,432231.43
Pavement Asset Management,District 06,Grant,252276,,,FD05,FD05 041 3373 000-001,MAGO CONSTRUCTION COMPANY LLC,MP04133732501,2025-07-24,45137.51,45137.51
Pavement Asset Management,District 02,Various,252116,,,FD05,FD05 030 0144 009-015,HINKLE CONTRACTING COMPANY LLC,MP03001442501,2025-07-24,2392310.17,866806.69
Pavement Asset Management,District 02,Various,252116,,,FD05,FD05 030 0054 008-016,HINKLE CONTRACTING COMPANY LLC,MP03000542501,2025-07-24,2392310.17,1525503.47
Pavement Asset Management,District 11,Whitley,252281,,,FD05,FD05 118 0628 000-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11806282501,2025-07-24,672016.6,365225.6
Pavement Asset Management,District 11,Whitley,252281,,,FD05,FD05 118 2792 003-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11827922501,2025-07-24,672016.6,306791.0
Miscellaneous,District 11,Bell,252286,11-04396.00,,FD04,FD04 007 0066 006-008,GEORGE B STONE CO LLC,MP00700662502,2025-07-24,766068.0,269848.59
Miscellaneous,District 11,Bell,252286,11-04393.00,,FD04,FD04 007 1491 000-001,GEORGE B STONE CO LLC,MP00714912501,2025-07-24,766068.0,68595.62
Miscellaneous,District 11,Bell,252286,11-04394.00,,FD04,FD04 007 0190 004-010,GEORGE B STONE CO LLC,MP00701902502,2025-07-24,766068.0,134396.94
Miscellaneous,District 11,Bell,252286,11-04398.00,,FD04,FD04 007 0092 003-006,GEORGE B STONE CO LLC,MP00700922501,2025-07-24,766068.0,293226.84
Bridge Asset Management,District 11,Leslie,255384,11-10093.00,"STP, BRZ",,STP BRZ 9030 (502),BUSH & BURCHETT INC,BR06613852500,2025-07-24,381918.8,381918.8
Pavement Asset Management,District 06,Kenton,252309,,,FE01,FE01 059 0025 010-013,EATON ASPHALT PAVING CO INC,MP05900252507,2025-07-24,762636.06,42046.64
Pavement Asset Management,District 06,Kenton,252309,,,FD04,FD04 059 0025 010-013,EATON ASPHALT PAVING CO INC,MP05900252508,2025-07-24,762636.06,55519.65
Pavement Asset Management,District 06,Kenton,252309,,,FD05,FD05 059 0025 010-013,EATON ASPHALT PAVING CO INC,MP05900252506,2025-07-24,762636.06,665069.77
Bridge Asset Management,District 02,Hopkins,255382,02-10024.00,"STP, BRZ",,STP BRZ 9030 (500),GALUSHA CONTRACTING LLC,BR05401382500,2025-07-24,6633270.8,6633270.8
Safety,District 11,Harlan,254107,11-09031.00,,FD04,FD04 048 0119 007-011,MOUNTAIN ENTERPRISES INC,1104801192501,2025-07-24,2022822.62,2022822.62
Safety,District 10,Wolfe,254506,10-00952.00,,FD04,FD04 119 0015 000-009,HINKLE CONTRACTING COMPANY LLC,1011900152501,2025-07-24,4845058.35,4845058.35
Pavement Asset Management,District 09,Greenup,252254,,,FD05,FD05 045 0207 015-018,MOUNTAIN ENTERPRISES INC,MP04502072501,2025-06-26,813887.5,813887.5
Highway Improvement,District 08,McCreary,251313,08-80101.00,,FD04,FD04 074 0027 011-012,HINKLE CONTRACTING COMPANY LLC,DE07400272513,2025-06-26,1846652.83,1846652.83
Rural Roads Projects,District 03,Allen,253067,,,CB06,CB06 002 1855 000-007,SCOTTY'S CONTRACTING & STONE LLC,0300218552501,2025-06-26,709405.13,709405.13
Bridge Asset Management,District 11,Bell,252986,,,FE02,FE02 007 0217 B00064N,KAY & KAY CONTRACTING LLC,MB00702172586,2025-06-26,367311.28,367311.28
Miscellaneous,District 05,Bullitt,252260,,,FE06,FE06 015 1020 001-002,GEORGE B STONE CO LLC,MP01510202501,2025-06-26,69999.7,69999.7
Miscellaneous,District 04,Nelson,252268,,,FE06,FE06 090 0605 009-010,GEORGE B STONE CO LLC,MP09006052501,2025-06-26,33616.5,33616.5
Highway Improvement,District 06,Campbell,251901,06-80220.00,,FD04,FD04 019 0709 000-001,RIEGLER BLACKTOP INC,DE01907092501,2025-06-26,449180.16,449180.16
Pavement Asset Management,District 11,Bell,252237,,,FD05,FD05 007 0066 000-005,HINKLE CONTRACTING COMPANY LLC,MP00700662501,2025-06-26,901201.38,901201.38
Pavement Asset Management,District 10,Breathitt,252157,,,FD05,FD05 013 0205 007-010,HINKLE CONTRACTING COMPANY LLC,MP01302052501,2025-06-26,331914.22,331914.22
Pavement Asset Management,District 02,Various,252234,,,FD05,FD05 030 0081 005-011,HINKLE CONTRACTING COMPANY LLC,MP03000812501,2025-06-26,1035152.15,1035152.15
Highway Improvement,District 04,Green,251109,04-80102.00,,FD04,FD04 044 0068 014-019,HAYDON MATERIALS LLC,DE04400682509,2025-06-26,13691645.27,13691645.27
Pavement Asset Management,District 11,Clay,252262,,,FD05,FD05 026 0066 009-014,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP02600662502,2025-06-26,576839.25,576839.25
Pavement Asset Management,District 07,Fayette,252245,,,FD05,FD05 034 0353 000-007,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03403532501,2025-06-26,1403768.74,1403768.74
Pavement Asset Management,District 07,Fayette,252244,,,FD05,FD05 034 2328 000-002,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03423282501,2025-06-26,184705.04,184705.04
Pavement Asset Management,District 07,Fayette,252250,,,FD05,FD05 034 2886 000-001,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP03428862501,2025-06-26,66479.98,66479.98
Highway Improvement,District 03,Warren,251110,03-80318.00,,FD04,FD04 114 0234 010-011,SCOTTY'S CONTRACTING & STONE LLC,DE11402342510,2025-06-26,403779.68,403779.68
Pavement Asset Management,District 03,Barren,252064,,,FD05,FD05 005 31EX 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP00531EX2501,2025-06-26,296317.81,296317.81
Pavement Asset Management,District 01,Fulton,252236,,,FD05,FD05 038 0094 013-023,JIM SMITH CONTRACTING COMPANY LLC,MP03800942501,2025-06-26,1518115.7,1518115.7
Pavement Asset Management,District 02,Caldwell,252265,,,FD05,FD05 017 0091 012-020,ROGERS GROUP INC,MP01700912501,2025-06-26,1376905.68,1376905.68
Pavement Asset Management,District 09,Carter,252251,,,FD05,FD05 022 1512 000-002,MOUNTAIN ENTERPRISES INC,MP02215122501,2025-06-26,177719.0,177719.0
Safety,District 04,Hardin,254404,04-00954.00,,HSIP,HSIP VRU 7860(010),SCOTTY'S CONTRACTING & STONE LLC,0404700622504,2025-06-26,2854575.55,142838.6
Safety,District 04,Hardin,254404,04-00956.00,,HSIP,HSIP 7860 (011),SCOTTY'S CONTRACTING & STONE LLC,0404700622505,2025-06-26,2854575.55,562989.53
Safety,District 04,Hardin,254404,04-00954.00,,HSIP,HSIP 7860(010),SCOTTY'S CONTRACTING & STONE LLC,0404700622503,2025-06-26,2854575.55,2148747.42
Pavement Asset Management,District 09,Fleming,252074,,,FD05,FD05 035 0344 000-002,EATON ASPHALT PAVING CO INC,MP03503442501,2025-06-26,231528.0,231528.0
Pavement Asset Management,District 09,Greenup,252253,,,FD05,FD05 045 1711 000-002,MOUNTAIN ENTERPRISES INC,MP04517112501,2025-06-26,287652.33,287652.33
Pavement Asset Management,District 04,Hardin,252166,,,FD05,FD05 047 031W 033-035,E & B PAVING LLC,MP047031W2502,2025-06-26,479550.0,479550.0
Pavement Asset Management,District 05,Jefferson,252218,,,FD05,FD05 056 0061 001-004,HALL CONTRACTING OF KENTUCKY INC,MP05600612501,2025-06-26,869350.0,869350.0
Pavement Asset Management,District 03,Logan,252182,,,FD05,FD05 071 0100 000-010,SCOTTY'S CONTRACTING & STONE LLC,MP07101002501,2025-06-26,1014203.93,1014203.93
Pavement Asset Management,District 01,Lyon,252243,,,FD05,FD05 072 0062 006-010,JIM SMITH CONTRACTING COMPANY LLC,MP07200622501,2025-06-26,1342052.17,1342052.17
Pavement Asset Management,District 07,Madison,252252,,,FD05,FD05 076 0169 007-013),THE ALLEN COMPANY INC,MP07601692501,2025-06-26,539164.32,539164.32
Pavement Asset Management,District 07,Madison,252255,,,FD05,FD05 076 0595 022-025,THE ALLEN COMPANY INC,MP07605952501,2025-06-26,222167.1,222167.1
Pavement Asset Management,District 02,Muhlenberg,252242,,,FD05,FD05 089 0431 018-022,SCOTTY'S CONTRACTING & STONE LLC,MP08904312502,2025-06-26,928745.04,928745.04
Pavement Asset Management,District 05,Oldham,252191,,,FD05,FD05 093 0053 007-012,LOUISVILLE PAVING COMPANY INC,MP09300532501,2025-06-26,506210.0,506210.0
Pavement Asset Management,District 12,Pike,252263,,,FD05,FD05 098 1384 006-008,MOUNTAIN ENTERPRISES INC,MP09813842501,2025-06-26,453729.5,453729.5
Rural Roads Projects,District 11,Jackson,253066,,,CB06,CB06 055 0089 001-007,THE ALLEN COMPANY INC,1105500892502,2025-06-26,569615.1,569615.1
Rural Roads Projects,District 10,Menifee,253046,,,CB06,CB06 083 0713 000-002,WALKER CONSTRUCTION & MATERIALS LLC,1008307132501,2025-06-26,486853.0,171615.23
Rural Roads Projects,District 10,Menifee,253046,,,CB06,CB06 083 0713 009-013,WALKER CONSTRUCTION & MATERIALS LLC,1008307132502,2025-06-26,486853.0,315237.77
Rural Roads Projects,District 08,Rockcastle,253065,,,CB06,CB06 102 1229 000-003,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810212292401,2025-06-26,476432.4,303012.47
Rural Roads Projects,District 08,Rockcastle,253065,,,CB06,CB06 102 1326 000-003,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810213262401,2025-06-26,476432.4,173419.93
Rural Roads Projects,District 11,Whitley,253070,,,CB06,CB06 118 0511 001-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,1111805112501,2025-06-26,1331587.4,478245.84
Rural Roads Projects,District 11,Whitley,253070,,,CB06,CB06 118 0904 010-012,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,1111809042501,2025-06-26,1331587.4,142029.16
Rural Roads Projects,District 11,Whitley,253070,,,CB06,CB06 118 0779 005-008,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,1111807792502,2025-06-26,1331587.4,309199.38
Rural Roads Projects,District 11,Whitley,253070,,,CB06,CB06 118 0904 004-008,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,1111809042502,2025-06-26,1331587.4,402113.01
Rural Roads Projects,District 09,Lewis,253058,,,CB06,CB06 068 1021 003-005,EATON ASPHALT PAVING CO INC,0906810212501,2025-06-26,619873.4,95327.09
Rural Roads Projects,District 09,Lewis,253058,,,CB06,CB06 068 3311 000-007,EATON ASPHALT PAVING CO INC,0906833112501,2025-06-26,619873.4,524546.31
Rural Roads Projects,District 08,Adair,253062,,,CB06,CB06 001 0533 001-004,GADDIE-SHAMROCK LLC,0800105332502,2025-06-26,526600.03,149628.59
Rural Roads Projects,District 08,Adair,253062,,,CB06,CB06 001 2973 000-002,GADDIE-SHAMROCK LLC,0800129732501,2025-06-26,526600.03,150337.68
Rural Roads Projects,District 08,Adair,253062,,,CB06,CB06 001 0533 000-001,GADDIE-SHAMROCK LLC,0800105332501,2025-06-26,526600.03,100820.47
Rural Roads Projects,District 08,Adair,253062,,,CB06,CB06 001 0768 029-031,GADDIE-SHAMROCK LLC,0800107682501,2025-06-26,526600.03,125813.29
Rural Roads Projects,District 08,Russell,253061,,,CB06,CB06 104 0619 016-018,GADDIE-SHAMROCK LLC,0810406192501,2025-06-26,463059.73,116698.73
Rural Roads Projects,District 08,Russell,253061,,,CB06,CB06 104 3017 000-001,GADDIE-SHAMROCK LLC,0810430172501,2025-06-26,463059.73,129675.95
Rural Roads Projects,District 08,Russell,253061,,,CB06,CB06 104 0092 006-009,GADDIE-SHAMROCK LLC,0810400922501,2025-06-26,463059.73,216685.05
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 0333 001-006,E & B PAVING LLC,040820332501,2025-06-26,678690.0,343345.74
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 1882 000-002,E & B PAVING LLC,0408218822501,2025-06-26,678690.0,165095.95
Rural Roads Projects,District 04,Meade,253040,,,CB06,CB06 082 0428 000-002,E & B PAVING LLC,0408204282501,2025-06-26,678690.0,170248.31
Rural Roads Projects,District 09,Greenup,253056,,,CB06,CB06 045 2070 000-004,MOUNTAIN ENTERPRISES INC,0904520702501,2025-06-26,399991.0,399991.0
Rural Roads Projects,District 09,Carter,253057,,,CB06,CB06 022 1704 000-005,MOUNTAIN ENTERPRISES INC,0902217042501,2025-06-26,763440.0,650464.88
Rural Roads Projects,District 09,Carter,253057,,,CB06,CB06 022 0486 000-003,MOUNTAIN ENTERPRISES INC,0902204862501,2025-06-26,763440.0,112975.12
Rural Roads Projects,District 11,Harlan,253063,,,CB06,CB06 048 0987 006-012,MOUNTAIN ENTERPRISES INC,1104809872501,2025-06-26,1045179.0,475149.2
Rural Roads Projects,District 11,Harlan,253063,,,CB06,CB06 048 1780 000-003,MOUNTAIN ENTERPRISES INC,1104817802501,2025-06-26,1045179.0,264406.82
Rural Roads Projects,District 11,Harlan,253063,,,CB06,CB06 048 3467 000-001,MOUNTAIN ENTERPRISES INC,1104834672501,2025-06-26,1045179.0,57912.79
Rural Roads Projects,District 11,Harlan,253063,,,CB06,CB06 048 1137 000-002,MOUNTAIN ENTERPRISES INC,1104811372501,2025-06-26,1045179.0,247710.18
Rural Roads Projects,District 10,Perry,253053,,,CB06,CB06 097 2021 006-008,MOUNTAIN ENTERPRISES INC,1009720212501,2025-06-26,696833.15,149266.21
Rural Roads Projects,District 10,Perry,253053,,,CB06,CB06 097 1088 001-004,MOUNTAIN ENTERPRISES INC,1009710882501,2025-06-26,696833.15,215924.44
Rural Roads Projects,District 10,Perry,253053,,,CB06,CB06 097 2022 007-009,MOUNTAIN ENTERPRISES INC,1009720222501,2025-06-26,696833.15,93227.98
Rural Roads Projects,District 10,Perry,253053,,,CB06,CB06 097 1146 005-007,MOUNTAIN ENTERPRISES INC,1009711462501,2025-06-26,696833.15,95250.88
Rural Roads Projects,District 10,Perry,253053,,,CB06,CB06 097 1067 001-003,MOUNTAIN ENTERPRISES INC,1009710672501,2025-06-26,696833.15,143163.64
Rural Roads Projects,District 03,Monroe,253068,,,CB06,CB06 086 0100 007-012,SCOTTY'S CONTRACTING & STONE LLC,0208601002501,2025-06-26,656516.53,656516.53
Rural Roads Projects,District 02,Muhlenberg,253039,,,CB06,CB06 089 0853 000-003,SCOTTY'S CONTRACTING & STONE LLC,0208908532501,2025-06-26,306714.5,306714.5
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 1375 008-011,SCOTTY'S CONTRACTING & STONE LLC,0404713752502,2025-06-26,972469.46,228601.12
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 0220 002-006,SCOTTY'S CONTRACTING & STONE LLC,0404702202501,2025-06-26,972469.46,316929.61
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 0567 005-008,SCOTTY'S CONTRACTING & STONE LLC,0404705672501,2025-06-26,972469.46,261985.89
Rural Roads Projects,District 04,Hardin,253041,,,CB06,CB06 047 1375 000-002,SCOTTY'S CONTRACTING & STONE LLC,0404713752501,2025-06-26,972469.46,164952.85
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 1391 000-001,SCOTTY'S CONTRACTING & STONE LLC,0404713912501,2025-06-26,986211.94,71059.56
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 0720 004-011,SCOTTY'S CONTRACTING & STONE LLC,0404707202501,2025-06-26,986211.94,623293.14
Rural Roads Projects,District 04,Hardin,253048,,,CB06,CB06 047 0222 000-004,SCOTTY'S CONTRACTING & STONE LLC,0404702222501,2025-06-26,986211.94,291859.24
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 0677 000-001,SCOTTY'S CONTRACTING & STONE LLC,0405006772501,2025-06-26,583889.02,31094.99
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 0566 000-004,SCOTTY'S CONTRACTING & STONE LLC,0405005662501,2025-06-26,583889.02,341613.25
Rural Roads Projects,District 04,Hart,253059,,,CB06,CB06 050 1391 004-007,SCOTTY'S CONTRACTING & STONE LLC,0405013912501,2025-06-26,583889.02,211180.78
Rural Roads Projects,District 02,Hopkins,253064,,,CB06,CB06 054 0254 007-012,SCOTTY'S CONTRACTING & STONE LLC,0205402542501,2025-06-26,780719.44,426701.73
Rural Roads Projects,District 02,Hopkins,253064,,,CB06,CB06 054 0281 005-009,SCOTTY'S CONTRACTING & STONE LLC,0205402812501,2025-06-26,780719.44,354017.71
Rural Roads Projects,District 03,Simpson,253069,,,CB06,CB06 107 2592 000-001,SCOTTY'S CONTRACTING & STONE LLC,0310725922501,2025-06-26,460675.23,149897.54
Rural Roads Projects,District 03,Simpson,253069,,,CB06,CB06 107 0622 008-012,SCOTTY'S CONTRACTING & STONE LLC,0310706222501,2025-06-26,460675.23,310777.69
Rural Roads Projects,District 11,Bell,253047,,,CB06,CB06 007 0217 000-003,HINKLE CONTRACTING COMPANY LLC,1100702172501,2025-06-26,883248.33,293060.97
Rural Roads Projects,District 11,Bell,253047,,,CB06,CB06 007 1534 001-006,HINKLE CONTRACTING COMPANY LLC,1100715342501,2025-06-26,883248.33,590187.36
Rural Roads Projects,District 10,Breathitt,253043,,,CB06,CB06 013 1098 017-021,HINKLE CONTRACTING COMPANY LLC,1001310982501,2025-06-26,573464.0,346101.24
Rural Roads Projects,District 10,Breathitt,253043,,,CB06,CB06 013 0541 000-002,HINKLE CONTRACTING COMPANY LLC,1001305412501,2025-06-26,573464.0,227362.76
Rural Roads Projects,District 10,Magoffin,253045,,,CB06,CB06 077 2020 000-004,HINKLE CONTRACTING COMPANY LLC,1007720202501,2025-06-26,695982.86,444581.77
Rural Roads Projects,District 10,Magoffin,253045,,,CB06,CB06 077 0364 003-006,HINKLE CONTRACTING COMPANY LLC,1007703642501,2025-06-26,695982.86,251401.09
Rural Roads Projects,District 10,Morgan,253050,,,CB06,CB06 088 0705 002-005,HINKLE CONTRACTING COMPANY LLC,1008807052501,2025-06-26,725713.99,384115.06
Rural Roads Projects,District 10,Morgan,253050,,,CB06,CB06 088 3089 000-003,HINKLE CONTRACTING COMPANY LLC,1008830892501,2025-06-26,725713.99,341598.93
Rural Roads Projects,District 10,Owsley,253051,,,CB06,CB06 095 1411 000-001,HINKLE CONTRACTING COMPANY LLC,1009514112501,2025-06-26,308648.41,102573.68
Rural Roads Projects,District 10,Owsley,253051,,,CB06,CB06 095 0847 002-003,HINKLE CONTRACTING COMPANY LLC,1009508472501,2025-06-26,308648.41,98321.36
Rural Roads Projects,District 10,Owsley,253051,,,CB06,CB06 095 1071 002-004,HINKLE CONTRACTING COMPANY LLC,1009510712501,2025-06-26,308648.41,107753.38
Rural Roads Projects,District 10,Powell,253052,,,CB06,CB06 099 1028 001-003,HINKLE CONTRACTING COMPANY LLC,1009910282501,2025-06-26,488606.54,156710.3
Rural Roads Projects,District 10,Powell,253052,,,CB06,CB06 099 3354 003-006,HINKLE CONTRACTING COMPANY LLC,1009933542501,2025-06-26,488606.54,199446.02
Rural Roads Projects,District 10,Powell,253052,,,CB06,CB06 099 3354 003-006,HINKLE CONTRACTING COMPANY LLC,1009902132501,2025-06-26,488606.54,132450.22
Highway Improvement,District 03,Barren,251900,03-08819.00,,,FD06 005 0090 000-009,SCOTTY'S CONTRACTING & STONE LLC,DE00500902501,2025-06-26,6626681.16,6626681.16
Pavement Asset Management,District 05,Oldham,252267,,,FD05,FD05 093 0393 002-005,LOUISVILLE PAVING COMPANY INC,MP09303932501,2025-06-26,528790.0,528790.0
Miscellaneous,District 06,Various,252256,06-04316.00,,FD04,FD04 059 0008 002-003,GEORGE B STONE CO LLC,MP05900082501,2025-06-26,60638.08,41814.91
Miscellaneous,District 06,Various,252256,06-04318.00,,FD04,FD04 008 0338 002-003,GEORGE B STONE CO LLC,MP00803382501,2025-06-26,60638.08,18823.17
Pavement Asset Management,District 11,Various,252235,,,FD05,FD05 118 0727 003-005,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11807272501,2025-06-26,849575.5,245169.11
Pavement Asset Management,District 11,Various,252235,,,FD05,FD05 118 1259 002-005,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP11812592501,2025-06-26,849575.5,222237.44
Pavement Asset Management,District 11,Various,252235,,,FD05,FD05 061 0312 000-002,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP06103122501,2025-06-26,849575.5,91102.3
